idConfiguration,ACK,BIB,BOLD_ACK,BREF,EMAIL,JS_FOOTNOTESIZE,JS_SCRIPTSIZE,JS_STYLE,JS_TINY,LONG_ACK,LONG_AFFILIATION,PARAGRAPH_ACK,PL_FOOTNOTE,VARY_LATEX,bref_size,cserver_size,vspace_bib,nbPages
351,true,true,true,true,false,false,true,true,false,false,false,false,false,true,0.8,0.7,2.5,4
112,true,true,false,true,false,false,true,true,false,true,false,true,true,true,0.8,0.8,3.6,5
165,true,true,false,true,false,false,true,true,false,true,true,true,true,true,0.9,0.7,2.2,5
302,true,true,true,true,true,false,true,true,false,false,true,false,false,true,1,0.8,3.9,5
2,true,true,true,true,true,false,true,true,false,true,true,false,false,true,1,0.9,3,5
242,false,true,false,true,false,false,true,true,false,false,true,false,true,true,0.9,0.9,3.9,5
174,true,true,true,true,false,false,false,true,true,false,false,false,true,true,0.9,0.7,2.2,4
18,true,true,true,true,false,false,true,true,false,false,false,false,false,true,0.9,0.9,4.8,5
56,true,true,true,true,true,false,false,true,true,false,true,false,true,true,0.9,0.8,3.9,4
5,true,true,false,true,false,false,true,true,false,true,true,true,true,true,1,0.9,3.6,5
286,true,true,false,true,false,false,false,true,true,true,false,true,false,true,0.9,0.7,1.3,4
25,true,true,true,true,true,false,true,true,false,true,true,false,false,true,0.8,0.8,2.8,5
459,true,true,false,true,false,false,false,true,true,false,false,true,true,true,0.9,0.9,1.8,5
276,true,true,false,true,true,false,false,true,true,true,true,true,false,true,0.7,0.8,1.8,4
79,true,true,false,true,false,false,true,true,false,true,true,true,true,true,0.9,0.8,2.1,5
100,true,true,false,true,false,false,false,true,true,true,false,true,false,true,0.7,0.9,2.3,4
102,true,true,false,true,true,false,true,true,false,true,true,true,false,true,0.8,0.9,4.6,5
116,true,true,true,true,false,false,false,true,true,true,false,false,false,true,0.8,0.9,3.5,4
452,true,true,true,true,false,false,false,true,true,false,false,false,true,true,1,0.8,1.1,4
424,true,true,true,true,false,false,true,true,false,false,true,false,true,true,1,0.9,4,5
41,true,true,true,true,true,false,true,true,false,false,true,false,true,true,0.9,0.7,2.1,5
