idConfiguration,ACK,BIB,BOLD_ACK,BREF,EMAIL,JS_FOOTNOTESIZE,JS_SCRIPTSIZE,JS_STYLE,JS_TINY,LONG_ACK,LONG_AFFILIATION,PARAGRAPH_ACK,PL_FOOTNOTE,VARY_LATEX,bref_size,cserver_size,vspace_bib,nbPages
11,true,true,true,true,true,false,false,true,true,false,true,false,false,true,0.8,0.9,0.9,4
258,true,true,false,true,true,false,false,true,true,true,true,true,true,true,0.9,0.8,2.7,5
363,true,true,false,true,false,false,true,true,false,false,false,true,false,true,0.7,0.9,1.6,5
252,true,true,true,true,false,false,false,true,true,true,true,false,true,true,1,0.7,2.1,4
210,true,true,true,true,true,false,true,true,false,false,true,false,true,true,0.9,0.8,3.9,5
251,false,true,false,true,false,false,true,true,false,false,false,false,false,true,0.8,0.7,0.3,4
329,true,true,true,true,false,false,false,true,true,false,false,false,false,true,1,0.9,2.8,4
450,true,true,false,true,false,false,true,true,false,true,false,true,true,true,0.7,0.7,4.1,5
185,true,true,true,true,false,false,false,true,true,false,false,false,false,true,0.9,0.7,2.9,4
6,true,true,true,true,false,false,false,true,true,true,true,false,false,true,0.9,0.7,0,4
172,true,true,true,true,false,false,false,true,true,true,false,false,true,true,0.7,0.9,3.2,4
108,true,true,true,true,false,false,false,true,true,true,true,false,true,true,0.8,0.7,0.9,4
291,true,true,true,true,true,false,true,true,false,false,true,false,false,true,0.9,0.8,2.4,5
327,true,true,true,true,false,false,false,true,true,true,true,false,false,true,0.9,0.9,2.8,4
473,true,true,true,true,false,false,true,true,false,true,false,false,true,true,1,0.8,0.4,5
135,true,true,false,true,true,false,true,true,false,true,true,true,true,true,0.8,0.8,0.8,5
56,true,true,true,true,true,false,false,true,true,false,true,false,true,true,0.9,0.8,3.9,4
389,true,true,true,true,false,false,true,true,false,false,true,false,false,true,0.8,0.9,3.5,5
449,true,true,true,true,false,false,false,true,true,false,false,false,true,true,0.8,0.8,0.7,4
26,true,true,true,true,false,false,true,true,false,false,false,false,true,true,0.7,0.8,0.2,5
223,true,true,false,true,true,false,true,true,false,true,true,true,false,true,1,0.9,3.2,5
193,true,true,false,true,false,false,true,true,false,true,false,true,true,true,0.9,0.9,3.7,5
487,true,true,true,true,true,false,false,true,true,false,true,false,true,true,0.8,0.9,0,4
355,true,true,true,true,false,false,true,true,false,true,true,false,false,true,0.8,0.7,3.9,4
385,true,true,false,true,true,false,false,true,true,false,true,true,false,true,0.8,0.7,0.3,4
33,true,true,true,true,false,false,false,true,true,true,true,false,false,true,0.7,0.9,4,4
65,true,true,true,true,true,false,false,true,true,true,true,false,true,true,0.7,0.8,2.5,4
345,false,true,false,true,false,false,false,true,true,false,true,false,true,true,0.8,0.8,4.8,4
2,true,true,true,true,true,false,true,true,false,true,true,false,false,true,1,0.9,3,5
209,false,true,false,true,false,false,false,true,true,false,false,false,true,true,0.9,0.8,3.7,4
386,true,true,true,true,false,false,true,true,false,false,false,false,true,true,0.9,0.9,0.6,5
361,true,true,true,true,false,false,false,true,true,false,false,false,true,true,1,0.9,0.3,5
75,true,true,false,true,false,false,false,true,true,false,false,true,false,true,0.8,0.9,4.7,4
366,true,true,false,true,false,false,false,true,true,true,false,true,false,true,0.7,0.7,4.1,4
101,false,true,false,true,false,false,true,true,false,false,true,false,false,true,0.7,0.7,0.4,4
307,false,true,false,true,false,false,false,true,true,false,false,false,false,true,1,0.9,3.8,4
333,true,true,true,true,false,false,true,true,false,true,false,false,true,true,0.9,0.7,3.1,5
220,true,true,true,true,false,false,true,true,false,true,true,false,true,true,0.8,0.7,0.6,5
145,true,true,false,true,true,false,false,true,true,false,true,true,false,true,1,0.7,2,4
240,true,true,false,true,true,false,true,true,false,false,true,true,false,true,0.9,0.9,5,5
469,true,true,true,true,false,false,false,true,true,true,false,false,true,true,0.7,0.7,0.8,4
365,true,true,true,true,false,false,true,true,false,true,false,false,false,true,1,0.8,0.1,5
42,true,true,false,true,false,false,false,true,true,false,true,true,true,true,0.9,0.8,0.6,5
308,true,true,true,true,false,false,true,true,false,false,false,false,true,true,0.7,0.7,4.8,5
61,true,true,false,true,true,false,true,true,false,false,true,true,true,true,1,0.9,3.9,5
48,true,true,true,true,false,false,true,true,false,true,true,false,true,true,0.7,0.9,4.3,5
313,false,true,false,true,false,false,false,true,true,false,false,false,true,true,0.7,0.7,2.5,4
114,false,true,false,true,true,false,false,true,true,false,true,false,true,true,1,0.7,3.2,4
340,true,true,false,true,false,false,false,true,true,true,false,true,false,true,0.9,0.8,4.5,4
432,true,true,true,true,true,false,true,true,false,true,true,false,false,true,0.8,0.9,4.2,5
111,true,true,false,true,false,false,false,true,true,true,false,true,true,true,0.7,0.9,2.6,5
194,true,true,false,true,false,false,false,true,true,false,true,true,true,true,0.8,0.7,4.5,4
188,true,true,true,true,true,false,true,true,false,true,true,false,false,true,0.8,0.8,3.7,5
153,true,true,false,true,false,false,false,true,true,true,false,true,true,true,0.8,0.9,2.6,5
401,true,true,false,true,true,false,true,true,false,true,true,true,false,true,1,0.8,0.1,5
21,true,true,true,true,false,false,false,true,true,false,false,false,true,true,1,0.8,3.5,4
351,true,true,true,true,false,false,true,true,false,false,false,false,false,true,0.8,0.7,2.5,4
444,true,true,true,true,false,false,false,true,true,false,true,false,false,true,0.8,0.7,0.2,4
452,true,true,true,true,false,false,false,true,true,false,false,false,true,true,1,0.8,1.1,4
129,true,true,true,true,false,false,false,true,true,true,true,false,false,true,0.8,0.7,3.2,4
227,true,true,false,true,false,false,true,true,false,false,true,true,false,true,0.8,0.7,1.2,5
131,true,true,false,true,true,false,false,true,true,true,true,true,true,true,1,0.8,2,5
277,true,true,true,true,false,false,true,true,false,false,false,false,false,true,0.8,0.8,2.1,5
316,true,true,true,true,true,false,false,true,true,false,true,false,true,true,0.7,0.8,0.5,4
224,true,true,false,true,false,false,false,true,true,true,false,true,true,true,1,0.7,2.7,4
375,true,true,true,true,false,false,false,true,true,false,false,false,false,true,0.9,0.9,2.2,4
395,true,true,true,true,true,false,false,true,true,true,true,false,false,true,1,0.9,4.3,4
29,true,true,true,true,true,false,true,true,false,false,true,false,false,true,0.9,0.8,0.5,5
77,true,true,true,true,true,false,true,true,false,true,true,false,true,true,0.9,0.7,3.7,5
162,true,true,true,true,false,false,false,true,true,false,false,false,false,true,0.9,0.8,0.7,4
425,true,true,true,true,true,false,true,true,false,false,true,false,false,true,0.9,0.7,0.2,4
10,true,true,true,true,true,false,true,true,false,false,true,false,true,true,1,0.8,1.7,5
334,true,true,false,true,false,false,true,true,false,false,true,true,false,true,0.8,0.8,1.1,5
373,true,true,false,true,false,false,true,true,false,true,true,true,true,true,0.8,0.7,4.2,5
154,true,true,false,true,false,false,true,true,false,true,false,true,true,true,0.8,0.8,1,5
415,true,true,false,true,false,false,false,true,true,true,false,true,true,true,1,0.9,1,5
46,false,true,false,true,false,false,true,true,false,false,false,false,true,true,0.8,0.8,4.7,5
198,true,true,false,true,false,false,true,true,false,false,true,true,false,true,0.9,0.7,3.9,5
78,true,true,true,true,false,false,false,true,true,true,false,false,false,true,1,0.8,4.2,4
341,true,true,false,true,false,false,true,true,false,false,true,true,false,true,0.8,0.8,0.4,5
488,true,true,false,true,false,false,true,true,false,true,false,true,true,true,0.8,0.9,2.1,5
222,true,true,false,true,false,false,false,true,true,false,false,true,true,true,1,0.7,2.3,4
51,true,true,false,true,false,false,false,true,true,true,false,true,true,true,0.9,0.7,1.6,4
182,false,true,false,true,true,false,true,true,false,false,true,false,false,true,1,0.8,4.9,5
321,false,true,false,true,true,false,false,true,true,false,true,false,true,true,1,0.8,2.6,4
229,true,true,true,true,false,false,false,true,true,false,false,false,true,true,0.9,0.8,4.5,4
181,true,true,true,true,false,false,false,true,true,true,false,false,false,true,0.7,0.7,1.4,4
36,true,true,true,true,false,false,true,true,false,true,true,false,true,true,0.8,0.7,4.9,5
372,true,true,false,true,false,false,false,true,true,false,false,true,false,true,1,0.7,4.1,4
206,true,true,true,true,false,false,false,true,true,false,false,false,true,true,0.9,0.7,2.5,4
378,true,true,true,true,false,false,true,true,false,false,false,false,true,true,0.7,0.9,3.8,5
261,true,true,true,true,false,false,false,true,true,false,false,false,false,true,1,0.7,3.9,4
192,true,true,false,true,false,false,true,true,false,false,true,true,false,true,1,0.8,2.5,5
242,false,true,false,true,false,false,true,true,false,false,true,false,true,true,0.9,0.9,3.9,5
157,true,true,true,true,false,false,true,true,false,true,false,false,false,true,0.8,0.9,0.9,5
353,true,true,false,true,false,false,false,true,true,true,false,true,false,true,0.7,0.7,1.8,4
115,true,true,false,true,false,false,true,true,false,true,true,true,false,true,1,0.7,0.1,5
76,true,true,true,true,false,false,true,true,false,true,false,false,true,true,0.7,0.8,3.4,5
349,true,true,false,true,false,false,true,true,false,true,false,true,false,true,1,0.9,0.5,5
55,true,true,true,true,false,false,false,true,true,true,true,false,false,true,0.9,0.9,3.4,4
207,true,true,false,true,false,false,false,true,true,true,false,true,true,true,1,0.7,3.3,4
380,true,true,true,true,false,false,true,true,false,true,true,false,true,true,1,0.7,3.7,5
137,true,true,true,true,true,false,true,true,false,false,true,false,true,true,1,0.9,1.9,5
489,false,true,false,true,false,false,true,true,false,false,true,false,true,true,0.7,0.9,4.1,5
490,true,true,true,true,false,false,false,true,true,true,true,false,true,true,1,0.7,0.2,4
263,true,true,true,true,false,false,true,true,false,false,false,false,true,true,1,0.7,4.3,5
330,true,true,true,true,false,false,true,true,false,false,false,false,true,true,0.8,0.7,1.7,5
12,true,true,true,true,false,false,true,true,false,false,false,false,true,true,0.8,0.8,4,5
456,true,true,true,true,true,false,false,true,true,false,true,false,true,true,0.8,0.8,1.7,4
54,true,true,true,true,true,false,false,true,true,true,true,false,true,true,0.9,0.8,2.7,4
241,false,true,false,true,false,false,false,true,true,false,true,false,true,true,0.7,0.7,4.7,4
67,false,true,false,true,true,false,false,true,true,false,true,false,false,true,1,0.7,0.8,4
367,true,true,false,true,false,false,false,true,true,false,false,true,false,true,0.9,0.7,4.7,4
477,false,true,false,true,false,false,true,true,false,false,false,false,true,true,0.7,0.8,0.5,5
225,true,true,false,true,false,false,false,true,true,true,false,true,true,true,0.8,0.7,0.9,4
468,true,true,true,true,false,false,false,true,true,false,false,false,false,true,1,0.8,2.2,4
483,true,true,false,true,false,false,false,true,true,true,false,true,true,true,0.9,0.8,2.7,5
392,true,true,true,true,true,false,true,true,false,true,true,false,false,true,0.7,0.9,3.9,5
344,true,true,true,true,false,false,true,true,false,false,true,false,false,true,0.9,0.8,1.5,5
419,false,true,false,true,false,false,true,true,false,false,false,false,false,true,1,0.8,2.1,5
43,true,true,true,true,true,false,true,true,false,true,true,false,true,true,1,0.7,4.9,5
396,true,true,true,true,true,false,false,true,true,false,true,false,true,true,0.9,0.9,0.4,4
34,true,true,true,true,true,false,true,true,false,true,true,false,false,true,0.9,0.7,5,4
286,true,true,false,true,false,false,false,true,true,true,false,true,false,true,0.9,0.7,1.3,4
336,true,true,true,true,false,false,false,true,true,false,false,false,true,true,0.9,0.9,4.3,4
64,true,true,true,true,true,false,true,true,false,true,true,false,true,true,0.8,0.8,1.6,5
459,true,true,false,true,false,false,false,true,true,false,false,true,true,true,0.9,0.9,1.8,5
68,true,true,false,true,true,false,true,true,false,false,true,true,false,true,0.8,0.7,2.8,5
39,true,true,false,true,false,false,true,true,false,true,false,true,false,true,1,0.7,3.2,5
113,true,true,false,true,false,false,false,true,true,true,false,true,true,true,0.9,0.7,0.7,4
147,true,true,false,true,false,false,true,true,false,true,false,true,true,true,1,0.7,2.4,5
166,false,true,false,true,false,false,true,true,false,false,true,false,true,true,0.9,0.8,4.6,5
237,true,true,true,true,true,false,true,true,false,true,true,false,false,true,0.9,0.7,3.8,4
433,true,true,false,true,false,false,false,true,true,true,false,true,false,true,1,0.7,1.1,4
170,true,true,true,true,true,false,false,true,true,true,true,false,true,true,1,0.8,4.8,4
47,false,true,false,true,false,false,false,true,true,false,true,false,true,true,0.7,0.9,3.7,4
457,true,true,false,true,false,false,false,true,true,false,false,true,true,true,0.8,0.7,4.5,4
248,true,true,false,true,true,false,true,true,false,true,true,true,true,true,0.9,0.8,1.3,5
467,true,true,false,true,false,false,false,true,true,true,false,true,true,true,0.7,0.7,3.3,4
63,true,true,false,true,false,false,false,true,true,false,false,true,false,true,1,0.8,3.1,4
494,true,true,true,true,true,false,false,true,true,false,true,false,true,true,0.8,0.7,2.8,4
156,true,true,true,true,true,false,true,true,false,true,true,false,false,true,0.7,0.8,4.9,5
430,true,true,true,true,true,false,false,true,true,true,true,false,false,true,0.8,0.7,5,4
461,true,true,false,true,false,false,true,true,false,false,false,true,false,true,0.7,0.8,4.7,5
460,true,true,true,true,false,false,true,true,false,false,false,false,false,true,1,0.8,1.1,5
274,true,true,false,true,false,false,false,true,true,true,false,true,false,true,0.7,0.9,0.8,4
379,true,true,true,true,false,false,false,true,true,true,false,false,true,true,0.7,0.7,4.7,4
256,true,true,false,true,false,false,false,true,true,true,true,true,false,true,1,0.8,3,4
311,true,true,true,true,true,false,false,true,true,false,true,false,true,true,0.9,0.8,1.5,4
290,false,true,false,true,false,false,true,true,false,false,true,false,false,true,0.9,0.9,0.8,5
23,true,true,true,true,false,false,true,true,false,true,false,false,false,true,1,0.7,3.5,5
299,true,true,true,true,true,false,true,true,false,true,true,false,false,true,0.8,0.8,4.1,5
218,false,true,false,true,false,false,true,true,false,false,false,false,true,true,0.8,0.9,3.5,5
117,true,true,false,true,false,false,false,true,true,true,true,true,true,true,0.8,0.9,5,5
486,true,true,true,true,false,false,true,true,false,true,false,false,false,true,0.9,0.9,4.2,5
136,true,true,true,true,false,false,true,true,false,false,false,false,false,true,0.7,0.7,0.2,4
62,true,true,true,true,true,false,true,true,false,false,true,false,true,true,0.8,0.8,1.1,5
417,true,true,false,true,false,false,true,true,false,true,true,true,true,true,0.9,0.9,4.9,5
212,true,true,true,true,false,false,false,true,true,true,false,false,false,true,0.7,0.8,1.8,4
472,false,true,false,true,true,false,true,true,false,false,true,false,false,true,1,0.8,1.9,5
8,false,true,false,true,false,false,false,true,true,false,false,false,false,true,1,0.7,4,4
436,true,true,false,true,false,false,true,true,false,true,true,true,true,true,1,0.9,3.7,5
478,true,true,true,true,false,false,true,true,false,true,false,false,true,true,0.7,0.7,4.2,5
230,false,true,false,true,true,false,true,true,false,false,true,false,false,true,0.8,0.8,4.8,5
257,true,true,false,true,false,false,false,true,true,true,false,true,false,true,0.9,0.9,1.2,4
179,true,true,false,true,false,false,false,true,true,true,false,true,false,true,1,0.8,1.8,4
127,true,true,true,true,true,false,false,true,true,true,true,false,true,true,1,0.8,2.4,5
294,true,true,true,true,false,false,false,true,true,true,true,false,true,true,0.9,0.9,2.3,5
125,true,true,true,true,false,false,false,true,true,true,true,false,true,true,0.7,0.7,4.7,4
480,true,true,true,true,false,false,true,true,false,false,true,false,true,true,0.8,0.8,4.1,5
463,false,true,false,true,false,false,false,true,true,false,false,false,false,true,0.8,0.7,0,4
138,false,true,false,true,true,false,false,true,true,false,true,false,true,true,1,0.7,0.9,4
278,true,true,true,true,true,false,false,true,true,true,true,false,true,true,1,0.8,4.7,4
320,true,true,false,true,true,false,true,true,false,true,true,true,false,true,0.7,0.7,1.4,5
312,true,true,true,true,false,false,true,true,false,true,true,false,false,true,0.7,0.8,3.3,5
195,true,true,false,true,false,false,false,true,true,true,false,true,false,true,0.7,0.7,2.8,4
323,true,true,true,true,true,false,true,true,false,false,true,false,true,true,1,0.7,0.5,5
205,true,true,true,true,false,false,false,true,true,false,true,false,true,true,1,0.7,0.6,4
244,true,true,true,true,false,false,true,true,false,true,false,false,true,true,0.9,0.9,1.9,5
289,true,true,true,true,false,false,false,true,true,true,false,false,true,true,1,0.7,3,4
15,false,true,false,true,true,false,false,true,true,false,true,false,false,true,1,0.7,2.6,4
302,true,true,true,true,true,false,true,true,false,false,true,false,false,true,1,0.8,3.9,5
409,true,true,false,true,false,false,false,true,true,true,false,true,false,true,0.7,0.7,3.5,4
376,true,true,true,true,false,false,true,true,false,false,false,false,true,true,0.8,0.8,0.8,5
493,false,true,false,true,false,false,false,true,true,false,false,false,false,true,0.7,0.7,0.3,4
4,true,true,false,true,false,false,false,true,true,true,false,true,false,true,0.8,0.9,1,4
234,true,true,false,true,true,false,false,true,true,true,true,true,false,true,1,0.7,2.1,4
236,true,true,false,true,false,false,true,true,false,true,true,true,true,true,0.9,0.7,2.6,5
123,true,true,true,true,false,false,false,true,true,true,true,false,true,true,0.9,0.7,4.5,4
30,true,true,true,true,false,false,false,true,true,true,false,false,true,true,0.9,0.7,3.2,4
431,true,true,false,true,false,false,true,true,false,true,true,true,false,true,0.9,0.8,3.5,5
243,true,true,false,true,false,false,true,true,false,false,false,true,true,true,0.8,0.7,3.3,5
105,true,true,false,true,false,false,false,true,true,false,false,true,false,true,0.8,0.7,2.4,4
124,true,true,false,true,true,false,true,true,false,false,true,true,true,true,0.8,0.9,3.9,5
59,false,true,false,true,false,false,true,true,false,false,false,false,false,true,0.9,0.7,2.1,4
479,true,true,true,true,true,false,true,true,false,true,true,false,true,true,0.7,0.9,4,5
474,true,true,true,true,true,false,true,true,false,false,true,false,false,true,0.7,0.9,1,5
161,true,true,false,true,false,false,false,true,true,true,false,true,false,true,1,0.8,3.1,4
314,false,true,false,true,true,false,false,true,true,false,true,false,false,true,1,0.7,4.5,4
203,true,true,true,true,false,false,false,true,true,true,true,false,false,true,0.9,0.7,1.9,4
439,true,true,false,true,false,false,true,true,false,false,false,true,true,true,1,0.7,0.9,5
315,true,true,false,true,true,false,false,true,true,false,true,true,true,true,0.9,0.8,4.7,4
233,true,true,true,true,false,false,true,true,false,false,false,false,true,true,0.9,0.8,1.2,5
332,true,true,false,true,false,false,false,true,true,true,false,true,false,true,0.8,0.9,5,4
427,true,true,false,true,false,false,false,true,true,true,false,true,false,true,0.8,0.9,2.2,4
428,true,true,false,true,false,false,false,true,true,true,true,true,false,true,0.9,0.7,2.4,4
19,true,true,true,true,false,false,true,true,false,false,true,false,true,true,0.7,0.8,3.4,5
253,true,true,false,true,true,false,false,true,true,true,true,true,false,true,0.9,0.7,2.7,4
498,true,true,true,true,false,false,true,true,false,false,true,false,false,true,0.9,0.8,3.7,5
368,true,true,false,true,true,false,false,true,true,false,true,true,true,true,0.9,0.8,3.3,4
453,true,true,true,true,true,false,false,true,true,true,true,false,true,true,0.8,0.7,3.2,4
171,true,true,false,true,false,false,false,true,true,false,false,true,true,true,0.7,0.9,2.5,4
79,true,true,false,true,false,false,true,true,false,true,true,true,true,true,0.9,0.8,2.1,5
121,true,true,false,true,false,false,false,true,true,true,true,true,false,true,0.9,0.9,0,5
275,true,true,false,true,true,false,false,true,true,false,true,true,true,true,0.7,0.8,3,4
400,true,true,true,true,false,false,true,true,false,false,false,false,false,true,1,0.9,2.3,5
491,true,true,false,true,false,false,true,true,false,false,false,true,true,true,1,0.9,1,5
201,true,true,false,true,false,false,true,true,false,true,false,true,true,true,0.9,0.9,4.8,5
371,true,true,true,true,false,false,true,true,false,false,false,false,false,true,1,0.7,3.7,5
40,true,true,false,true,false,false,false,true,true,true,true,true,false,true,0.7,0.7,4.8,4
404,false,true,false,true,false,false,true,true,false,false,true,false,true,true,0.7,0.8,4.6,5
73,true,true,false,true,true,false,true,true,false,false,true,true,false,true,1,0.7,3.1,5
422,false,true,false,true,false,false,true,true,false,false,true,false,true,true,0.8,0.9,4.9,5
445,true,true,true,true,false,false,false,true,true,false,false,false,false,true,1,0.7,2.1,4
32,true,true,false,true,false,false,false,true,true,true,false,true,false,true,0.8,0.8,2.7,4
451,true,true,true,true,false,false,true,true,false,true,true,false,true,true,0.8,0.7,4.6,5
58,false,true,false,true,false,false,false,true,true,false,false,false,false,true,0.7,0.7,1.6,4
231,true,true,false,true,false,false,false,true,true,false,true,true,true,true,0.8,0.9,1.7,5
298,true,true,false,true,true,false,true,true,false,true,true,true,false,true,0.7,0.8,0.9,5
411,true,true,false,true,false,false,true,true,false,false,false,true,false,true,0.8,0.8,1.8,5
133,true,true,true,true,false,false,false,true,true,true,false,false,true,true,0.7,0.9,0.4,4
416,false,true,false,true,false,false,false,true,true,false,false,false,false,true,1,0.9,3.3,4
424,true,true,true,true,false,false,true,true,false,false,true,false,true,true,1,0.9,4,5
325,true,true,true,true,true,false,false,true,true,true,true,false,true,true,0.7,0.9,4.9,4
492,true,true,false,true,false,false,false,true,true,true,true,true,false,true,0.8,0.9,2.2,4
175,true,true,true,true,false,false,false,true,true,false,true,false,false,true,0.7,0.7,4.2,4
262,true,true,true,true,true,false,false,true,true,false,true,false,true,true,0.7,0.7,3.1,4
180,true,true,true,true,false,false,true,true,false,true,false,false,false,true,0.8,0.9,4.9,5
357,true,true,true,true,false,false,true,true,false,true,false,false,true,true,0.8,0.9,4.7,5
14,true,true,false,true,false,false,false,true,true,false,false,true,false,true,0.9,0.7,4.4,4
104,false,true,false,true,true,false,false,true,true,false,true,false,true,true,0.9,0.9,2,4
393,true,true,false,true,false,false,false,true,true,true,false,true,false,true,1,0.7,1.5,4
470,true,true,true,true,false,false,false,true,true,true,true,false,true,true,1,0.9,0.1,5
413,true,true,true,true,false,false,false,true,true,false,false,false,true,true,0.8,0.7,1.9,4
360,true,true,true,true,false,false,true,true,false,false,false,false,false,true,0.7,0.7,1.3,4
280,true,true,true,true,false,false,false,true,true,false,true,false,true,true,0.7,0.7,2.5,4
159,true,true,false,true,false,false,true,true,false,true,false,true,false,true,0.9,0.9,4.6,5
304,false,true,false,true,false,false,false,true,true,false,false,false,false,true,0.9,0.8,1.4,4
405,true,true,false,true,false,false,false,true,true,true,false,true,false,true,0.8,0.7,3.6,4
211,true,true,false,true,true,false,false,true,true,true,true,true,true,true,0.7,0.8,0.8,4
266,false,true,false,true,false,false,false,true,true,false,false,false,false,true,0.7,0.9,4.9,4
485,true,true,false,true,false,false,false,true,true,true,false,true,false,true,0.9,0.9,0.6,4
255,true,true,false,true,false,false,false,true,true,true,false,true,false,true,0.9,0.8,2.1,4
22,false,true,false,true,true,false,true,true,false,false,true,false,false,true,0.8,0.9,1.5,5
27,true,true,true,true,false,false,false,true,true,false,false,false,true,true,0.8,0.8,3.2,4
149,true,true,true,true,false,false,false,true,true,false,true,false,true,true,1,0.7,0.1,4
70,true,true,true,true,false,false,false,true,true,false,false,false,false,true,0.9,0.9,1.6,4
141,true,true,true,true,false,false,true,true,false,true,false,false,false,true,0.8,0.8,4.5,5
74,true,true,true,true,false,false,false,true,true,false,false,false,true,true,0.8,0.7,3,4
362,true,true,false,true,false,false,false,true,true,true,true,true,true,true,1,0.9,3.7,5
216,true,true,true,true,true,false,false,true,true,false,true,false,true,true,1,0.7,0.9,4
322,true,true,false,true,false,false,true,true,false,true,false,true,false,true,0.7,0.9,4.5,5
501,true,true,true,true,false,false,false,true,true,true,false,false,false,true,0.7,0.7,2.5,4
426,true,true,false,true,false,false,false,true,true,true,true,true,false,true,0.7,0.7,4.6,4
264,true,true,true,true,false,false,true,true,false,true,false,false,true,true,0.9,0.9,1.8,5
57,true,true,true,true,false,false,true,true,false,false,false,false,false,true,0.9,0.8,1.3,5
53,true,true,true,true,true,false,false,true,true,true,true,false,false,true,0.7,0.7,2.8,4
310,false,true,false,true,false,false,true,true,false,false,true,false,true,true,0.9,0.9,0.4,5
437,true,true,true,true,false,false,true,true,false,true,true,false,false,true,1,0.8,1.7,5
346,true,true,true,true,false,false,false,true,true,false,true,false,false,true,0.8,0.7,1.8,4
448,true,true,true,true,false,false,true,true,false,true,false,false,false,true,1,0.7,0.4,5
397,true,true,false,true,false,false,true,true,false,true,false,true,false,true,0.7,0.8,2.8,5
167,true,true,false,true,false,false,true,true,false,false,false,true,false,true,1,0.7,2.2,5
319,false,true,false,true,true,false,true,true,false,false,true,false,false,true,1,0.9,0.5,5
246,false,true,false,true,true,false,false,true,true,false,true,false,true,true,0.7,0.7,1.7,4
281,true,true,true,true,true,false,false,true,true,true,true,false,false,true,0.9,0.8,2.9,4
3,true,true,true,true,false,false,false,true,true,false,true,false,true,true,1,0.8,4.2,4
369,true,true,false,true,false,false,true,true,false,true,false,true,true,true,0.9,0.8,4.4,5
300,true,true,true,true,false,false,true,true,false,false,false,false,false,true,1,0.8,4.2,5
402,true,true,true,true,false,false,false,true,true,false,false,false,true,true,0.7,0.9,1.1,4
245,false,true,false,true,true,false,true,true,false,false,true,false,false,true,0.8,0.8,4.4,5
305,true,true,true,true,true,false,false,true,true,false,true,false,false,true,0.8,0.9,0.8,4
100,true,true,false,true,false,false,false,true,true,true,false,true,false,true,0.7,0.9,2.3,4
16,true,true,true,true,false,false,false,true,true,true,false,false,true,true,1,0.7,2.5,4
213,true,true,true,true,false,false,true,true,false,true,false,false,false,true,1,0.9,2.2,5
