idConfiguration,ACK,BIB,BOLD_ACK,BREF,EMAIL,JS_FOOTNOTESIZE,JS_SCRIPTSIZE,JS_STYLE,JS_TINY,LONG_ACK,LONG_AFFILIATION,PARAGRAPH_ACK,PL_FOOTNOTE,VARY_LATEX,bref_size,cserver_size,vspace_bib,nbPages
67,false,true,false,true,true,false,false,true,true,false,true,false,false,true,1,0.7,0.8,4
29,true,true,true,true,true,false,true,true,false,false,true,false,false,true,0.9,0.8,0.5,5
428,true,true,false,true,false,false,false,true,true,true,true,true,false,true,0.9,0.7,2.4,4
336,true,true,true,true,false,false,false,true,true,false,false,false,true,true,0.9,0.9,4.3,4
246,false,true,false,true,true,false,false,true,true,false,true,false,true,true,0.7,0.7,1.7,4
331,true,true,true,true,false,false,false,true,true,true,false,false,false,true,0.7,0.7,5,4
330,true,true,true,true,false,false,true,true,false,false,false,false,true,true,0.8,0.7,1.7,5
464,true,true,false,true,true,false,false,true,true,true,true,true,true,true,0.7,0.7,3,4
316,true,true,true,true,true,false,false,true,true,false,true,false,true,true,0.7,0.8,0.5,4
148,true,true,true,true,true,false,true,true,false,true,true,false,true,true,0.9,0.9,3.4,5
200,true,true,false,true,false,false,false,true,true,false,false,true,true,true,0.9,0.7,0.6,4
497,false,true,false,true,false,false,false,true,true,false,false,false,true,true,1,0.7,4.8,4
146,true,true,false,true,true,false,true,true,false,false,true,true,true,true,0.8,0.9,3.2,5
187,true,true,false,true,true,false,true,true,false,false,true,true,true,true,0.7,0.7,1.1,5
473,true,true,true,true,false,false,true,true,false,true,false,false,true,true,1,0.8,0.4,5
127,true,true,true,true,true,false,false,true,true,true,true,false,true,true,1,0.8,2.4,5
450,true,true,false,true,false,false,true,true,false,true,false,true,true,true,0.7,0.7,4.1,5
393,true,true,false,true,false,false,false,true,true,true,false,true,false,true,1,0.7,1.5,4
25,true,true,true,true,true,false,true,true,false,true,true,false,false,true,0.8,0.8,2.8,5
119,true,true,true,true,false,false,false,true,true,true,false,false,true,true,0.8,0.7,0.4,4
459,true,true,false,true,false,false,false,true,true,false,false,true,true,true,0.9,0.9,1.8,5
298,true,true,false,true,true,false,true,true,false,true,true,true,false,true,0.7,0.8,0.9,5
495,false,true,false,true,false,false,false,true,true,false,true,false,false,true,1,0.7,3.3,4
353,true,true,false,true,false,false,false,true,true,true,false,true,false,true,0.7,0.7,1.8,4
426,true,true,false,true,false,false,false,true,true,true,true,true,false,true,0.7,0.7,4.6,4
465,true,true,true,true,false,false,true,true,false,true,false,false,false,true,0.8,0.9,1.1,5
150,true,true,true,true,false,false,true,true,false,true,true,false,false,true,0.8,0.7,3.6,4
380,true,true,true,true,false,false,true,true,false,true,true,false,true,true,1,0.7,3.7,5
370,true,true,true,true,true,false,true,true,false,true,true,false,true,true,0.7,0.9,1.5,5
174,true,true,true,true,false,false,false,true,true,false,false,false,true,true,0.9,0.7,2.2,4
396,true,true,true,true,true,false,false,true,true,false,true,false,true,true,0.9,0.9,0.4,4
128,false,true,false,true,false,false,true,true,false,false,false,false,false,true,0.8,0.8,4.5,5
463,false,true,false,true,false,false,false,true,true,false,false,false,false,true,0.8,0.7,0,4
247,true,true,true,true,false,false,false,true,true,false,false,false,true,true,0.7,0.7,3.5,4
241,false,true,false,true,false,false,false,true,true,false,true,false,true,true,0.7,0.7,4.7,4
163,true,true,false,true,false,false,false,true,true,false,false,true,true,true,0.7,0.7,2.8,4
291,true,true,true,true,true,false,true,true,false,false,true,false,false,true,0.9,0.8,2.4,5
149,true,true,true,true,false,false,false,true,true,false,true,false,true,true,1,0.7,0.1,4
