idConfiguration,ACK,BIB,BOLD_ACK,BREF,EMAIL,JS_FOOTNOTESIZE,JS_SCRIPTSIZE,JS_STYLE,JS_TINY,LONG_ACK,LONG_AFFILIATION,PARAGRAPH_ACK,PL_FOOTNOTE,VARY_LATEX,bref_size,cserver_size,vspace_bib,nbPages
359,true,true,false,true,false,false,false,true,true,true,false,true,false,true,1,0.7,1.8,4
159,true,true,false,true,false,false,true,true,false,true,false,true,false,true,0.9,0.9,4.6,5
213,true,true,true,true,false,false,true,true,false,true,false,false,false,true,1,0.9,2.2,5
360,true,true,true,true,false,false,true,true,false,false,false,false,false,true,0.7,0.7,1.3,4
19,true,true,true,true,false,false,true,true,false,false,true,false,true,true,0.7,0.8,3.4,5
423,true,true,true,true,true,false,false,true,true,true,true,false,true,true,0.9,0.8,0.8,4
117,true,true,false,true,false,false,false,true,true,true,true,true,true,true,0.8,0.9,5,5
497,false,true,false,true,false,false,false,true,true,false,false,false,true,true,1,0.7,4.8,4
239,true,true,true,true,false,false,true,true,false,false,false,false,true,true,0.8,0.9,4.7,5
37,true,true,true,true,false,false,false,true,true,true,true,false,true,true,1,0.8,1.7,5
145,true,true,false,true,true,false,false,true,true,false,true,true,false,true,1,0.7,2,4
281,true,true,true,true,true,false,false,true,true,true,true,false,false,true,0.9,0.8,2.9,4
119,true,true,true,true,false,false,false,true,true,true,false,false,true,true,0.8,0.7,0.4,4
320,true,true,false,true,true,false,true,true,false,true,true,true,false,true,0.7,0.7,1.4,5
296,true,true,true,true,false,false,true,true,false,false,false,false,false,true,0.8,0.8,2.9,5
371,true,true,true,true,false,false,true,true,false,false,false,false,false,true,1,0.7,3.7,5
53,true,true,true,true,true,false,false,true,true,true,true,false,false,true,0.7,0.7,2.8,4
269,true,true,true,true,true,false,false,true,true,false,true,false,false,true,0.7,0.8,3,4
137,true,true,true,true,true,false,true,true,false,false,true,false,true,true,1,0.9,1.9,5
72,true,true,true,true,false,false,true,true,false,true,true,false,true,true,0.9,0.9,4.3,5
29,true,true,true,true,true,false,true,true,false,false,true,false,false,true,0.9,0.8,0.5,5
114,false,true,false,true,true,false,false,true,true,false,true,false,true,true,1,0.7,3.2,4
36,true,true,true,true,false,false,true,true,false,true,true,false,true,true,0.8,0.7,4.9,5
282,true,true,false,true,false,false,false,true,true,true,false,true,false,true,0.8,0.7,2.7,4
283,true,true,true,true,false,false,false,true,true,false,false,false,true,true,1,0.9,3.4,5
294,true,true,true,true,false,false,false,true,true,true,true,false,true,true,0.9,0.9,2.3,5
411,true,true,false,true,false,false,true,true,false,false,false,true,false,true,0.8,0.8,1.8,5
198,true,true,false,true,false,false,true,true,false,false,true,true,false,true,0.9,0.7,3.9,5
194,true,true,false,true,false,false,false,true,true,false,true,true,true,true,0.8,0.7,4.5,4
465,true,true,true,true,false,false,true,true,false,true,false,false,false,true,0.8,0.9,1.1,5
478,true,true,true,true,false,false,true,true,false,true,false,false,true,true,0.7,0.7,4.2,5
492,true,true,false,true,false,false,false,true,true,true,true,true,false,true,0.8,0.9,2.2,4
372,true,true,false,true,false,false,false,true,true,false,false,true,false,true,1,0.7,4.1,4
158,true,true,false,true,false,false,true,true,false,true,false,true,true,true,0.9,0.9,3.8,5
357,true,true,true,true,false,false,true,true,false,true,false,false,true,true,0.8,0.9,4.7,5
322,true,true,false,true,false,false,true,true,false,true,false,true,false,true,0.7,0.9,4.5,5
70,true,true,true,true,false,false,false,true,true,false,false,false,false,true,0.9,0.9,1.6,4
217,false,true,false,true,false,false,false,true,true,false,false,false,false,true,0.9,0.9,4.8,4
416,false,true,false,true,false,false,false,true,true,false,false,false,false,true,1,0.9,3.3,4
39,true,true,false,true,false,false,true,true,false,true,false,true,false,true,1,0.7,3.2,5
253,true,true,false,true,true,false,false,true,true,true,true,true,false,true,0.9,0.7,2.7,4
299,true,true,true,true,true,false,true,true,false,true,true,false,false,true,0.8,0.8,4.1,5
251,false,true,false,true,false,false,true,true,false,false,false,false,false,true,0.8,0.7,0.3,4
353,true,true,false,true,false,false,false,true,true,true,false,true,false,true,0.7,0.7,1.8,4
348,true,true,true,true,false,false,false,true,true,true,false,false,true,true,0.9,0.8,2.5,4
197,true,true,true,true,false,false,true,true,false,false,false,false,false,true,0.7,0.7,1.2,4
413,true,true,true,true,false,false,false,true,true,false,false,false,true,true,0.8,0.7,1.9,4
44,true,true,true,true,true,false,false,true,true,true,true,false,false,true,1,0.7,4.1,4
24,true,true,true,true,false,false,false,true,true,false,false,false,false,true,0.9,0.8,0.9,4
469,true,true,true,true,false,false,false,true,true,true,false,false,true,true,0.7,0.7,0.8,4
133,true,true,true,true,false,false,false,true,true,true,false,false,true,true,0.7,0.9,0.4,4
80,false,true,false,true,false,false,false,true,true,false,false,false,false,true,1,0.9,3.3,4
404,false,true,false,true,false,false,true,true,false,false,true,false,true,true,0.7,0.8,4.6,5
122,true,true,true,true,false,false,true,true,false,true,false,false,false,true,0.8,0.8,1.1,5
138,false,true,false,true,true,false,false,true,true,false,true,false,true,true,1,0.7,0.9,4
214,false,true,false,true,false,false,false,true,true,false,false,false,false,true,1,0.8,2.7,4
481,true,true,false,true,false,false,false,true,true,true,false,true,true,true,0.7,0.7,3.4,4
129,true,true,true,true,false,false,false,true,true,true,true,false,false,true,0.8,0.7,3.2,4
383,true,true,true,true,true,false,false,true,true,false,true,false,false,true,0.9,0.8,4.9,4
304,false,true,false,true,false,false,false,true,true,false,false,false,false,true,0.9,0.8,1.4,4
331,true,true,true,true,false,false,false,true,true,true,false,false,false,true,0.7,0.7,5,4
358,true,true,true,true,false,false,false,true,true,true,true,false,true,true,0.8,0.8,1.6,4
167,true,true,false,true,false,false,true,true,false,false,false,true,false,true,1,0.7,2.2,5
41,true,true,true,true,true,false,true,true,false,false,true,false,true,true,0.9,0.7,2.1,5
106,true,true,true,true,false,false,false,true,true,true,true,false,false,true,0.9,0.8,1.3,4
399,true,true,false,true,false,false,false,true,true,true,false,true,true,true,0.9,0.8,2.2,5
131,true,true,false,true,true,false,false,true,true,true,true,true,true,true,1,0.8,2,5
366,true,true,false,true,false,false,false,true,true,true,false,true,false,true,0.7,0.7,4.1,4
290,false,true,false,true,false,false,true,true,false,false,true,false,false,true,0.9,0.9,0.8,5
34,true,true,true,true,true,false,true,true,false,true,true,false,false,true,0.9,0.7,5,4
206,true,true,true,true,false,false,false,true,true,false,false,false,true,true,0.9,0.7,2.5,4
185,true,true,true,true,false,false,false,true,true,false,false,false,false,true,0.9,0.7,2.9,4
30,true,true,true,true,false,false,false,true,true,true,false,false,true,true,0.9,0.7,3.2,4
271,true,true,false,true,true,false,true,true,false,false,true,true,false,true,0.7,0.9,0.2,5
268,true,true,false,true,false,false,false,true,true,true,false,true,true,true,0.8,0.8,1,4
241,false,true,false,true,false,false,false,true,true,false,true,false,true,true,0.7,0.7,4.7,4
107,true,true,false,true,false,false,true,true,false,false,true,true,true,true,1,0.8,1.4,5
181,true,true,true,true,false,false,false,true,true,true,false,false,false,true,0.7,0.7,1.4,4
148,true,true,true,true,true,false,true,true,false,true,true,false,true,true,0.9,0.9,3.4,5
100,true,true,false,true,false,false,false,true,true,true,false,true,false,true,0.7,0.9,2.3,4
318,false,true,false,true,false,false,false,true,true,false,true,false,false,true,1,0.9,1.5,4
151,false,true,false,true,false,false,false,true,true,false,true,false,false,true,0.8,0.9,2.2,4
18,true,true,true,true,false,false,true,true,false,false,false,false,false,true,0.9,0.9,4.8,5
467,true,true,false,true,false,false,false,true,true,true,false,true,true,true,0.7,0.7,3.3,4
47,false,true,false,true,false,false,false,true,true,false,true,false,true,true,0.7,0.9,3.7,4
6,true,true,true,true,false,false,false,true,true,true,true,false,false,true,0.9,0.7,0,4
171,true,true,false,true,false,false,false,true,true,false,false,true,true,true,0.7,0.9,2.5,4
415,true,true,false,true,false,false,false,true,true,true,false,true,true,true,1,0.9,1,5
466,true,true,false,true,false,false,false,true,true,true,false,true,false,true,1,0.8,2.2,4
339,true,true,false,true,false,false,true,true,false,false,false,true,true,true,0.8,0.9,0.3,5
205,true,true,true,true,false,false,false,true,true,false,true,false,true,true,1,0.7,0.6,4
382,true,true,true,true,true,false,true,true,false,false,true,false,true,true,0.9,0.9,3,5
279,true,true,false,true,false,false,false,true,true,true,false,true,false,true,0.7,0.7,3.2,4
150,true,true,true,true,false,false,true,true,false,true,true,false,false,true,0.8,0.7,3.6,4
146,true,true,false,true,true,false,true,true,false,false,true,true,true,true,0.8,0.9,3.2,5
450,true,true,false,true,false,false,true,true,false,true,false,true,true,true,0.7,0.7,4.1,5
449,true,true,true,true,false,false,false,true,true,false,false,false,true,true,0.8,0.8,0.7,4
210,true,true,true,true,true,false,true,true,false,false,true,false,true,true,0.9,0.8,3.9,5
64,true,true,true,true,true,false,true,true,false,true,true,false,true,true,0.8,0.8,1.6,5
398,false,true,false,true,false,false,false,true,true,false,false,false,true,true,0.8,0.8,3.1,4
419,false,true,false,true,false,false,true,true,false,false,false,false,false,true,1,0.8,2.1,5
483,true,true,false,true,false,false,false,true,true,true,false,true,true,true,0.9,0.8,2.7,5
424,true,true,true,true,false,false,true,true,false,false,true,false,true,true,1,0.9,4,5
12,true,true,true,true,false,false,true,true,false,false,false,false,true,true,0.8,0.8,4,5
278,true,true,true,true,true,false,false,true,true,true,true,false,true,true,1,0.8,4.7,4
51,true,true,false,true,false,false,false,true,true,true,false,true,true,true,0.9,0.7,1.6,4
143,true,true,false,true,false,false,true,true,false,false,true,true,true,true,0.7,0.9,1.8,5
28,true,true,false,true,false,false,true,true,false,false,false,true,true,true,0.9,0.8,3.2,5
400,true,true,true,true,false,false,true,true,false,false,false,false,false,true,1,0.9,2.3,5
176,true,true,true,true,false,false,true,true,false,true,false,false,true,true,1,0.7,1,5
21,true,true,true,true,false,false,false,true,true,false,false,false,true,true,1,0.8,3.5,4
257,true,true,false,true,false,false,false,true,true,true,false,true,false,true,0.9,0.9,1.2,4
120,false,true,false,true,false,false,true,true,false,false,false,false,true,true,0.7,0.9,4.9,5
2,true,true,true,true,true,false,true,true,false,true,true,false,false,true,1,0.9,3,5
244,true,true,true,true,false,false,true,true,false,true,false,false,true,true,0.9,0.9,1.9,5
388,true,true,true,true,true,false,true,true,false,true,true,false,true,true,1,0.9,2.8,5
334,true,true,false,true,false,false,true,true,false,false,true,true,false,true,0.8,0.8,1.1,5
46,false,true,false,true,false,false,true,true,false,false,false,false,true,true,0.8,0.8,4.7,5
61,true,true,false,true,true,false,true,true,false,false,true,true,true,true,1,0.9,3.9,5
385,true,true,false,true,true,false,false,true,true,false,true,true,false,true,0.8,0.7,0.3,4
59,false,true,false,true,false,false,true,true,false,false,false,false,false,true,0.9,0.7,2.1,4
45,true,true,true,true,false,false,true,true,false,true,false,false,false,true,0.7,0.8,2.9,5
484,false,true,false,true,false,false,false,true,true,false,false,false,false,true,0.7,0.7,1.7,4
170,true,true,true,true,true,false,false,true,true,true,true,false,true,true,1,0.8,4.8,4
451,true,true,true,true,false,false,true,true,false,true,true,false,true,true,0.8,0.7,4.6,5
229,true,true,true,true,false,false,false,true,true,false,false,false,true,true,0.9,0.8,4.5,4
192,true,true,false,true,false,false,true,true,false,false,true,true,false,true,1,0.8,2.5,5
118,true,true,false,true,false,false,true,true,false,false,false,true,true,true,0.9,0.9,4.9,5
219,true,true,true,true,false,false,false,true,true,true,true,false,false,true,0.8,0.8,4.4,4
373,true,true,false,true,false,false,true,true,false,true,true,true,true,true,0.8,0.7,4.2,5
74,true,true,true,true,false,false,false,true,true,false,false,false,true,true,0.8,0.7,3,4
212,true,true,true,true,false,false,false,true,true,true,false,false,false,true,0.7,0.8,1.8,4
233,true,true,true,true,false,false,true,true,false,false,false,false,true,true,0.9,0.8,1.2,5
10,true,true,true,true,true,false,true,true,false,false,true,false,true,true,1,0.8,1.7,5
344,true,true,true,true,false,false,true,true,false,false,true,false,false,true,0.9,0.8,1.5,5
274,true,true,false,true,false,false,false,true,true,true,false,true,false,true,0.7,0.9,0.8,4
15,false,true,false,true,true,false,false,true,true,false,true,false,false,true,1,0.7,2.6,4
374,true,true,false,true,true,false,false,true,true,false,true,true,false,true,0.9,0.7,1.6,4
225,true,true,false,true,false,false,false,true,true,true,false,true,true,true,0.8,0.7,0.9,4
432,true,true,true,true,true,false,true,true,false,true,true,false,false,true,0.8,0.9,4.2,5
410,true,true,true,true,false,false,false,true,true,false,false,false,true,true,0.7,0.8,2.3,4
341,true,true,false,true,false,false,true,true,false,false,true,true,false,true,0.8,0.8,0.4,5
188,true,true,true,true,true,false,true,true,false,true,true,false,false,true,0.8,0.8,3.7,5
201,true,true,false,true,false,false,true,true,false,true,false,true,true,true,0.9,0.9,4.8,5
389,true,true,true,true,false,false,true,true,false,false,true,false,false,true,0.8,0.9,3.5,5
