idConfiguration,ACK,BIB,BOLD_ACK,BREF,EMAIL,JS_FOOTNOTESIZE,JS_SCRIPTSIZE,JS_STYLE,JS_TINY,LONG_ACK,LONG_AFFILIATION,PARAGRAPH_ACK,PL_FOOTNOTE,VARY_LATEX,bref_size,cserver_size,vspace_bib,nbPages
142,true,true,true,true,true,false,false,true,true,true,true,false,true,true,0.9,0.7,0.7,4
143,true,true,false,true,false,false,true,true,false,false,true,true,true,true,0.7,0.9,1.8,5
144,false,true,false,true,true,false,true,true,false,false,true,false,true,true,0.8,0.8,4.7,5
145,true,true,false,true,true,false,false,true,true,false,true,true,false,true,1,0.7,2,4
146,true,true,false,true,true,false,true,true,false,false,true,true,true,true,0.8,0.9,3.2,5
147,true,true,false,true,false,false,true,true,false,true,false,true,true,true,1,0.7,2.4,5
148,true,true,true,true,true,false,true,true,false,true,true,false,true,true,0.9,0.9,3.4,5
149,true,true,true,true,false,false,false,true,true,false,true,false,true,true,1,0.7,0.1,4
15,false,true,false,true,true,false,false,true,true,false,true,false,false,true,1,0.7,2.6,4
150,true,true,true,true,false,false,true,true,false,true,true,false,false,true,0.8,0.7,3.6,4
151,false,true,false,true,false,false,false,true,true,false,true,false,false,true,0.8,0.9,2.2,4
152,false,true,false,true,false,false,false,true,true,false,false,false,true,true,0.9,0.8,4.7,4
153,true,true,false,true,false,false,false,true,true,true,false,true,true,true,0.8,0.9,2.6,5
154,true,true,false,true,false,false,true,true,false,true,false,true,true,true,0.8,0.8,1,5
155,true,true,false,true,true,false,false,true,true,true,true,true,false,true,1,0.7,4.4,4
156,true,true,true,true,true,false,true,true,false,true,true,false,false,true,0.7,0.8,4.9,5
157,true,true,true,true,false,false,true,true,false,true,false,false,false,true,0.8,0.9,0.9,5
158,true,true,false,true,false,false,true,true,false,true,false,true,true,true,0.9,0.9,3.8,5
159,true,true,false,true,false,false,true,true,false,true,false,true,false,true,0.9,0.9,4.6,5
16,true,true,true,true,false,false,false,true,true,true,false,false,true,true,1,0.7,2.5,4
160,true,true,true,true,true,false,false,true,true,false,true,false,false,true,0.9,0.9,1.6,4
161,true,true,false,true,false,false,false,true,true,true,false,true,false,true,1,0.8,3.1,4
162,true,true,true,true,false,false,false,true,true,false,false,false,false,true,0.9,0.8,0.7,4
163,true,true,false,true,false,false,false,true,true,false,false,true,true,true,0.7,0.7,2.8,4
164,true,true,false,true,false,false,true,true,false,true,true,true,false,true,0.9,0.8,3.4,5
165,true,true,false,true,false,false,true,true,false,true,true,true,true,true,0.9,0.7,2.2,5
166,false,true,false,true,false,false,true,true,false,false,true,false,true,true,0.9,0.8,4.6,5
167,true,true,false,true,false,false,true,true,false,false,false,true,false,true,1,0.7,2.2,5
168,true,true,true,true,false,false,false,true,true,true,false,false,false,true,0.8,0.9,2.1,4
169,true,true,true,true,false,false,false,true,true,false,false,false,false,true,0.9,0.7,3.6,4
17,true,true,false,true,true,false,true,true,false,true,true,true,true,true,0.7,0.9,3.7,5
170,true,true,true,true,true,false,false,true,true,true,true,false,true,true,1,0.8,4.8,4
171,true,true,false,true,false,false,false,true,true,false,false,true,true,true,0.7,0.9,2.5,4
172,true,true,true,true,false,false,false,true,true,true,false,false,true,true,0.7,0.9,3.2,4
173,true,true,false,true,false,false,false,true,true,true,true,true,true,true,1,0.7,1,4
174,true,true,true,true,false,false,false,true,true,false,false,false,true,true,0.9,0.7,2.2,4
175,true,true,true,true,false,false,false,true,true,false,true,false,false,true,0.7,0.7,4.2,4
176,true,true,true,true,false,false,true,true,false,true,false,false,true,true,1,0.7,1,5
177,true,true,true,true,false,false,false,true,true,false,true,false,true,true,1,0.9,3.9,5
178,true,true,true,true,false,false,false,true,true,true,false,false,true,true,0.9,0.7,1,4
179,true,true,false,true,false,false,false,true,true,true,false,true,false,true,1,0.8,1.8,4
18,true,true,true,true,false,false,true,true,false,false,false,false,false,true,0.9,0.9,4.8,5
180,true,true,true,true,false,false,true,true,false,true,false,false,false,true,0.8,0.9,4.9,5
181,true,true,true,true,false,false,false,true,true,true,false,false,false,true,0.7,0.7,1.4,4
182,false,true,false,true,true,false,true,true,false,false,true,false,false,true,1,0.8,4.9,5
183,true,true,true,true,false,false,false,true,true,false,false,false,false,true,1,0.7,1.8,4
184,true,true,true,true,false,false,true,true,false,true,true,false,false,true,0.8,0.8,1.9,5
185,true,true,true,true,false,false,false,true,true,false,false,false,false,true,0.9,0.7,2.9,4
186,true,true,true,true,false,false,false,true,true,true,true,false,true,true,0.8,0.7,1.7,4
187,true,true,false,true,true,false,true,true,false,false,true,true,true,true,0.7,0.7,1.1,5
188,true,true,true,true,true,false,true,true,false,true,true,false,false,true,0.8,0.8,3.7,5
189,true,true,false,true,false,false,false,true,true,true,true,true,false,true,0.8,0.9,1.2,4
19,true,true,true,true,false,false,true,true,false,false,true,false,true,true,0.7,0.8,3.4,5
190,true,true,false,true,true,false,true,true,false,true,true,true,false,true,0.7,0.9,0.6,5
191,true,true,true,true,true,false,false,true,true,false,true,false,true,true,1,0.9,4,5
192,true,true,false,true,false,false,true,true,false,false,true,true,false,true,1,0.8,2.5,5
193,true,true,false,true,false,false,true,true,false,true,false,true,true,true,0.9,0.9,3.7,5
194,true,true,false,true,false,false,false,true,true,false,true,true,true,true,0.8,0.7,4.5,4
195,true,true,false,true,false,false,false,true,true,true,false,true,false,true,0.7,0.7,2.8,4
196,true,true,true,true,false,false,true,true,false,false,true,false,true,true,0.9,0.9,0.1,5
197,true,true,true,true,false,false,true,true,false,false,false,false,false,true,0.7,0.7,1.2,4
198,true,true,false,true,false,false,true,true,false,false,true,true,false,true,0.9,0.7,3.9,5
199,true,true,true,true,true,false,false,true,true,true,true,false,true,true,0.7,0.8,0.7,4
2,true,true,true,true,true,false,true,true,false,true,true,false,false,true,1,0.9,3,5
20,true,true,true,true,false,false,true,true,false,false,false,false,true,true,0.8,0.9,2.9,5
200,true,true,false,true,false,false,false,true,true,false,false,true,true,true,0.9,0.7,0.6,4
201,true,true,false,true,false,false,true,true,false,true,false,true,true,true,0.9,0.9,4.8,5
202,true,true,false,true,false,false,true,true,false,true,true,true,true,true,0.7,0.8,0.2,5
203,true,true,true,true,false,false,false,true,true,true,true,false,false,true,0.9,0.7,1.9,4
204,true,true,false,true,false,false,true,true,false,true,true,true,false,true,0.9,0.8,4.9,5
205,true,true,true,true,false,false,false,true,true,false,true,false,true,true,1,0.7,0.6,4
206,true,true,true,true,false,false,false,true,true,false,false,false,true,true,0.9,0.7,2.5,4
207,true,true,false,true,false,false,false,true,true,true,false,true,true,true,1,0.7,3.3,4
208,false,true,false,true,false,false,false,true,true,false,false,false,true,true,0.8,0.7,2.4,4
209,false,true,false,true,false,false,false,true,true,false,false,false,true,true,0.9,0.8,3.7,4
21,true,true,true,true,false,false,false,true,true,false,false,false,true,true,1,0.8,3.5,4
210,true,true,true,true,true,false,true,true,false,false,true,false,true,true,0.9,0.8,3.9,5
211,true,true,false,true,true,false,false,true,true,true,true,true,true,true,0.7,0.8,0.8,4
212,true,true,true,true,false,false,false,true,true,true,false,false,false,true,0.7,0.8,1.8,4
213,true,true,true,true,false,false,true,true,false,true,false,false,false,true,1,0.9,2.2,5
214,false,true,false,true,false,false,false,true,true,false,false,false,false,true,1,0.8,2.7,4
215,false,true,false,true,true,false,true,true,false,false,true,false,false,true,0.9,0.8,3.4,5
216,true,true,true,true,true,false,false,true,true,false,true,false,true,true,1,0.7,0.9,4
217,false,true,false,true,false,false,false,true,true,false,false,false,false,true,0.9,0.9,4.8,4
218,false,true,false,true,false,false,true,true,false,false,false,false,true,true,0.8,0.9,3.5,5
219,true,true,true,true,false,false,false,true,true,true,true,false,false,true,0.8,0.8,4.4,4
22,false,true,false,true,true,false,true,true,false,false,true,false,false,true,0.8,0.9,1.5,5
220,true,true,true,true,false,false,true,true,false,true,true,false,true,true,0.8,0.7,0.6,5
221,true,true,true,true,false,false,true,true,false,false,false,false,true,true,0.8,0.9,4.7,5
222,true,true,false,true,false,false,false,true,true,false,false,true,true,true,1,0.7,2.3,4
223,true,true,false,true,true,false,true,true,false,true,true,true,false,true,1,0.9,3.2,5
224,true,true,false,true,false,false,false,true,true,true,false,true,true,true,1,0.7,2.7,4
225,true,true,false,true,false,false,false,true,true,true,false,true,true,true,0.8,0.7,0.9,4
226,true,true,true,true,false,false,false,true,true,true,false,false,false,true,0.8,0.9,3.1,4
227,true,true,false,true,false,false,true,true,false,false,true,true,false,true,0.8,0.7,1.2,5
228,false,true,false,true,false,false,false,true,true,false,true,false,false,true,0.8,0.9,3.9,4
229,true,true,true,true,false,false,false,true,true,false,false,false,true,true,0.9,0.8,4.5,4
23,true,true,true,true,false,false,true,true,false,true,false,false,false,true,1,0.7,3.5,5
230,false,true,false,true,true,false,true,true,false,false,true,false,false,true,0.8,0.8,4.8,5
231,true,true,false,true,false,false,false,true,true,false,true,true,true,true,0.8,0.9,1.7,5
232,true,true,false,true,true,false,false,true,true,true,true,true,false,true,1,0.7,4.7,4
233,true,true,true,true,false,false,true,true,false,false,false,false,true,true,0.9,0.8,1.2,5
234,true,true,false,true,true,false,false,true,true,true,true,true,false,true,1,0.7,2.1,4
235,true,true,false,true,false,false,true,true,false,false,true,true,true,true,0.8,0.7,2.9,5
236,true,true,false,true,false,false,true,true,false,true,true,true,true,true,0.9,0.7,2.6,5
237,true,true,true,true,true,false,true,true,false,true,true,false,false,true,0.9,0.7,3.8,4
238,true,true,true,true,true,false,false,true,true,true,true,false,true,true,0.8,0.7,3.1,4
239,true,true,true,true,false,false,true,true,false,false,false,false,true,true,0.8,0.9,4.7,5
24,true,true,true,true,false,false,false,true,true,false,false,false,false,true,0.9,0.8,0.9,4
240,true,true,false,true,true,false,true,true,false,false,true,true,false,true,0.9,0.9,5,5
241,false,true,false,true,false,false,false,true,true,false,true,false,true,true,0.7,0.7,4.7,4
242,false,true,false,true,false,false,true,true,false,false,true,false,true,true,0.9,0.9,3.9,5
243,true,true,false,true,false,false,true,true,false,false,false,true,true,true,0.8,0.7,3.3,5
244,true,true,true,true,false,false,true,true,false,true,false,false,true,true,0.9,0.9,1.9,5
245,false,true,false,true,true,false,true,true,false,false,true,false,false,true,0.8,0.8,4.4,5
246,false,true,false,true,true,false,false,true,true,false,true,false,true,true,0.7,0.7,1.7,4
247,true,true,true,true,false,false,false,true,true,false,false,false,true,true,0.7,0.7,3.5,4
248,true,true,false,true,true,false,true,true,false,true,true,true,true,true,0.9,0.8,1.3,5
249,true,true,true,true,false,false,false,true,true,false,false,false,false,true,0.9,0.7,4.8,4
25,true,true,true,true,true,false,true,true,false,true,true,false,false,true,0.8,0.8,2.8,5
250,true,true,true,true,false,false,true,true,false,true,false,false,true,true,1,0.8,3.3,5
251,false,true,false,true,false,false,true,true,false,false,false,false,false,true,0.8,0.7,0.3,4
252,true,true,true,true,false,false,false,true,true,true,true,false,true,true,1,0.7,2.1,4
253,true,true,false,true,true,false,false,true,true,true,true,true,false,true,0.9,0.7,2.7,4
254,true,true,true,true,false,false,false,true,true,false,true,false,false,true,0.8,0.9,4.2,4
255,true,true,false,true,false,false,false,true,true,true,false,true,false,true,0.9,0.8,2.1,4
256,true,true,false,true,false,false,false,true,true,true,true,true,false,true,1,0.8,3,4
257,true,true,false,true,false,false,false,true,true,true,false,true,false,true,0.9,0.9,1.2,4
258,true,true,false,true,true,false,false,true,true,true,true,true,true,true,0.9,0.8,2.7,5
259,true,true,true,true,false,false,true,true,false,false,false,false,false,true,0.8,0.7,3.5,4
26,true,true,true,true,false,false,true,true,false,false,false,false,true,true,0.7,0.8,0.2,5
260,true,true,true,true,false,false,false,true,true,false,false,false,false,true,1,0.8,1.9,4
261,true,true,true,true,false,false,false,true,true,false,false,false,false,true,1,0.7,3.9,4
262,true,true,true,true,true,false,false,true,true,false,true,false,true,true,0.7,0.7,3.1,4
263,true,true,true,true,false,false,true,true,false,false,false,false,true,true,1,0.7,4.3,5
264,true,true,true,true,false,false,true,true,false,true,false,false,true,true,0.9,0.9,1.8,5
265,true,true,true,true,false,false,false,true,true,true,false,false,true,true,0.7,0.7,2.3,4
266,false,true,false,true,false,false,false,true,true,false,false,false,false,true,0.7,0.9,4.9,4
267,false,true,false,true,true,false,true,true,false,false,true,false,false,true,1,0.9,4.5,5
268,true,true,false,true,false,false,false,true,true,true,false,true,true,true,0.8,0.8,1,4
269,true,true,true,true,true,false,false,true,true,false,true,false,false,true,0.7,0.8,3,4
27,true,true,true,true,false,false,false,true,true,false,false,false,true,true,0.8,0.8,3.2,4
270,true,true,true,true,true,false,false,true,true,true,true,false,false,true,1,0.9,2.3,4
271,true,true,false,true,true,false,true,true,false,false,true,true,false,true,0.7,0.9,0.2,5
272,true,true,true,true,false,false,true,true,false,false,false,false,false,true,0.7,0.7,2.2,4
273,true,true,true,true,true,false,true,true,false,false,true,false,true,true,0.7,0.8,3.1,5
274,true,true,false,true,false,false,false,true,true,true,false,true,false,true,0.7,0.9,0.8,4
275,true,true,false,true,true,false,false,true,true,false,true,true,true,true,0.7,0.8,3,4
276,true,true,false,true,true,false,false,true,true,true,true,true,false,true,0.7,0.8,1.8,4
277,true,true,true,true,false,false,true,true,false,false,false,false,false,true,0.8,0.8,2.1,5
278,true,true,true,true,true,false,false,true,true,true,true,false,true,true,1,0.8,4.7,4
279,true,true,false,true,false,false,false,true,true,true,false,true,false,true,0.7,0.7,3.2,4
28,true,true,false,true,false,false,true,true,false,false,false,true,true,true,0.9,0.8,3.2,5
280,true,true,true,true,false,false,false,true,true,false,true,false,true,true,0.7,0.7,2.5,4
281,true,true,true,true,true,false,false,true,true,true,true,false,false,true,0.9,0.8,2.9,4
282,true,true,false,true,false,false,false,true,true,true,false,true,false,true,0.8,0.7,2.7,4
283,true,true,true,true,false,false,false,true,true,false,false,false,true,true,1,0.9,3.4,5
284,true,true,false,true,false,false,true,true,false,true,false,true,true,true,0.7,0.8,4.4,5
285,false,true,false,true,false,false,true,true,false,false,false,false,true,true,0.9,0.7,4.9,5
286,true,true,false,true,false,false,false,true,true,true,false,true,false,true,0.9,0.7,1.3,4
287,true,true,false,true,false,false,false,true,true,true,false,true,false,true,0.7,0.9,1.6,4
288,true,true,false,true,false,false,true,true,false,false,false,true,true,true,0.8,0.9,2.7,5
289,true,true,true,true,false,false,false,true,true,true,false,false,true,true,1,0.7,3,4
29,true,true,true,true,true,false,true,true,false,false,true,false,false,true,0.9,0.8,0.5,5
290,false,true,false,true,false,false,true,true,false,false,true,false,false,true,0.9,0.9,0.8,5
291,true,true,true,true,true,false,true,true,false,false,true,false,false,true,0.9,0.8,2.4,5
292,false,true,false,true,false,false,false,true,true,false,false,false,false,true,0.7,0.7,3,4
293,true,true,true,true,false,false,false,true,true,true,true,false,false,true,1,0.7,4.2,4
294,true,true,true,true,false,false,false,true,true,true,true,false,true,true,0.9,0.9,2.3,5
295,true,true,true,true,true,false,true,true,false,false,true,false,false,true,0.7,0.7,4.1,4
296,true,true,true,true,false,false,true,true,false,false,false,false,false,true,0.8,0.8,2.9,5
297,true,true,true,true,false,false,false,true,true,false,true,false,true,true,0.7,0.7,1.6,4
298,true,true,false,true,true,false,true,true,false,true,true,true,false,true,0.7,0.8,0.9,5
299,true,true,true,true,true,false,true,true,false,true,true,false,false,true,0.8,0.8,4.1,5
3,true,true,true,true,false,false,false,true,true,false,true,false,true,true,1,0.8,4.2,4
30,true,true,true,true,false,false,false,true,true,true,false,false,true,true,0.9,0.7,3.2,4
300,true,true,true,true,false,false,true,true,false,false,false,false,false,true,1,0.8,4.2,5
301,true,true,true,true,true,false,false,true,true,false,true,false,false,true,0.9,0.8,1.7,4
302,true,true,true,true,true,false,true,true,false,false,true,false,false,true,1,0.8,3.9,5
303,true,true,true,true,false,false,false,true,true,false,false,false,true,true,1,0.8,0.3,4
304,false,true,false,true,false,false,false,true,true,false,false,false,false,true,0.9,0.8,1.4,4
305,true,true,true,true,true,false,false,true,true,false,true,false,false,true,0.8,0.9,0.8,4
306,true,true,true,true,true,false,true,true,false,false,true,false,true,true,0.9,0.7,0.5,5
307,false,true,false,true,false,false,false,true,true,false,false,false,false,true,1,0.9,3.8,4
308,true,true,true,true,false,false,true,true,false,false,false,false,true,true,0.7,0.7,4.8,5
309,true,true,true,true,true,false,false,true,true,true,true,false,false,true,0.7,0.7,0.5,4
31,false,true,false,true,false,false,true,true,false,false,true,false,true,true,1,0.9,1.9,5
310,false,true,false,true,false,false,true,true,false,false,true,false,true,true,0.9,0.9,0.4,5
311,true,true,true,true,true,false,false,true,true,false,true,false,true,true,0.9,0.8,1.5,4
312,true,true,true,true,false,false,true,true,false,true,true,false,false,true,0.7,0.8,3.3,5
313,false,true,false,true,false,false,false,true,true,false,false,false,true,true,0.7,0.7,2.5,4
314,false,true,false,true,true,false,false,true,true,false,true,false,false,true,1,0.7,4.5,4
315,true,true,false,true,true,false,false,true,true,false,true,true,true,true,0.9,0.8,4.7,4
316,true,true,true,true,true,false,false,true,true,false,true,false,true,true,0.7,0.8,0.5,4
317,true,true,true,true,false,false,false,true,true,false,false,false,false,true,1,0.8,0.8,4
318,false,true,false,true,false,false,false,true,true,false,true,false,false,true,1,0.9,1.5,4
319,false,true,false,true,true,false,true,true,false,false,true,false,false,true,1,0.9,0.5,5
32,true,true,false,true,false,false,false,true,true,true,false,true,false,true,0.8,0.8,2.7,4
320,true,true,false,true,true,false,true,true,false,true,true,true,false,true,0.7,0.7,1.4,5
321,false,true,false,true,true,false,false,true,true,false,true,false,true,true,1,0.8,2.6,4
322,true,true,false,true,false,false,true,true,false,true,false,true,false,true,0.7,0.9,4.5,5
323,true,true,true,true,true,false,true,true,false,false,true,false,true,true,1,0.7,0.5,5
324,true,true,true,true,false,false,true,true,false,true,false,false,false,true,0.7,0.8,1.6,5
325,true,true,true,true,true,false,false,true,true,true,true,false,true,true,0.7,0.9,4.9,4
326,true,true,true,true,true,false,true,true,false,false,true,false,true,true,0.8,0.9,4,5
327,true,true,true,true,false,false,false,true,true,true,true,false,false,true,0.9,0.9,2.8,4
328,true,true,true,true,true,false,false,true,true,false,true,false,false,true,0.9,0.7,2.5,4
329,true,true,true,true,false,false,false,true,true,false,false,false,false,true,1,0.9,2.8,4
33,true,true,true,true,false,false,false,true,true,true,true,false,false,true,0.7,0.9,4,4
330,true,true,true,true,false,false,true,true,false,false,false,false,true,true,0.8,0.7,1.7,5
331,true,true,true,true,false,false,false,true,true,true,false,false,false,true,0.7,0.7,5,4
332,true,true,false,true,false,false,false,true,true,true,false,true,false,true,0.8,0.9,5,4
333,true,true,true,true,false,false,true,true,false,true,false,false,true,true,0.9,0.7,3.1,5
334,true,true,false,true,false,false,true,true,false,false,true,true,false,true,0.8,0.8,1.1,5
335,true,true,false,true,true,false,true,true,false,false,true,true,false,true,0.9,0.8,4.8,5
336,true,true,true,true,false,false,false,true,true,false,false,false,true,true,0.9,0.9,4.3,4
337,true,true,true,true,false,false,true,true,false,true,false,false,true,true,1,0.9,1.9,5
338,true,true,false,true,false,false,false,true,true,true,false,true,false,true,1,0.7,1.4,4
339,true,true,false,true,false,false,true,true,false,false,false,true,true,true,0.8,0.9,0.3,5
34,true,true,true,true,true,false,true,true,false,true,true,false,false,true,0.9,0.7,5,4
340,true,true,false,true,false,false,false,true,true,true,false,true,false,true,0.9,0.8,4.5,4
341,true,true,false,true,false,false,true,true,false,false,true,true,false,true,0.8,0.8,0.4,5
342,true,true,false,true,false,false,false,true,true,false,false,true,false,true,0.9,0.7,3.8,4
343,true,true,false,true,false,false,true,true,false,true,false,true,true,true,1,0.7,1.6,5
344,true,true,true,true,false,false,true,true,false,false,true,false,false,true,0.9,0.8,1.5,5
345,false,true,false,true,false,false,false,true,true,false,true,false,true,true,0.8,0.8,4.8,4
346,true,true,true,true,false,false,false,true,true,false,true,false,false,true,0.8,0.7,1.8,4
347,true,true,false,true,false,false,true,true,false,true,false,true,false,true,1,0.9,2.9,5
348,true,true,true,true,false,false,false,true,true,true,false,false,true,true,0.9,0.8,2.5,4
349,true,true,false,true,false,false,true,true,false,true,false,true,false,true,1,0.9,0.5,5
35,true,true,true,true,false,false,false,true,true,true,false,false,false,true,0.7,0.8,1.2,4
350,true,true,true,true,false,false,false,true,true,false,true,false,true,true,0.9,0.8,1.4,4
351,true,true,true,true,false,false,true,true,false,false,false,false,false,true,0.8,0.7,2.5,4
352,true,true,true,true,false,false,true,true,false,true,true,false,true,true,0.8,0.8,4.3,5
353,true,true,false,true,false,false,false,true,true,true,false,true,false,true,0.7,0.7,1.8,4
354,true,true,false,true,false,false,false,true,true,false,false,true,false,true,1,0.8,3.4,4
355,true,true,true,true,false,false,true,true,false,true,true,false,false,true,0.8,0.7,3.9,4
356,true,true,false,true,false,false,false,true,true,true,false,true,false,true,1,0.8,2.9,4
357,true,true,true,true,false,false,true,true,false,true,false,false,true,true,0.8,0.9,4.7,5
358,true,true,true,true,false,false,false,true,true,true,true,false,true,true,0.8,0.8,1.6,4
359,true,true,false,true,false,false,false,true,true,true,false,true,false,true,1,0.7,1.8,4
36,true,true,true,true,false,false,true,true,false,true,true,false,true,true,0.8,0.7,4.9,5
360,true,true,true,true,false,false,true,true,false,false,false,false,false,true,0.7,0.7,1.3,4
361,true,true,true,true,false,false,false,true,true,false,false,false,true,true,1,0.9,0.3,5
362,true,true,false,true,false,false,false,true,true,true,true,true,true,true,1,0.9,3.7,5
363,true,true,false,true,false,false,true,true,false,false,false,true,false,true,0.7,0.9,1.6,5
364,true,true,true,true,false,false,false,true,true,false,true,false,false,true,1,0.7,3.1,4
365,true,true,true,true,false,false,true,true,false,true,false,false,false,true,1,0.8,0.1,5
366,true,true,false,true,false,false,false,true,true,true,false,true,false,true,0.7,0.7,4.1,4
367,true,true,false,true,false,false,false,true,true,false,false,true,false,true,0.9,0.7,4.7,4
368,true,true,false,true,true,false,false,true,true,false,true,true,true,true,0.9,0.8,3.3,4
369,true,true,false,true,false,false,true,true,false,true,false,true,true,true,0.9,0.8,4.4,5
37,true,true,true,true,false,false,false,true,true,true,true,false,true,true,1,0.8,1.7,5
370,true,true,true,true,true,false,true,true,false,true,true,false,true,true,0.7,0.9,1.5,5
371,true,true,true,true,false,false,true,true,false,false,false,false,false,true,1,0.7,3.7,5
372,true,true,false,true,false,false,false,true,true,false,false,true,false,true,1,0.7,4.1,4
373,true,true,false,true,false,false,true,true,false,true,true,true,true,true,0.8,0.7,4.2,5
374,true,true,false,true,true,false,false,true,true,false,true,true,false,true,0.9,0.7,1.6,4
375,true,true,true,true,false,false,false,true,true,false,false,false,false,true,0.9,0.9,2.2,4
376,true,true,true,true,false,false,true,true,false,false,false,false,true,true,0.8,0.8,0.8,5
377,true,true,true,true,false,false,false,true,true,true,false,false,false,true,0.7,0.9,2.4,4
378,true,true,true,true,false,false,true,true,false,false,false,false,true,true,0.7,0.9,3.8,5
379,true,true,true,true,false,false,false,true,true,true,false,false,true,true,0.7,0.7,4.7,4
38,true,true,false,true,false,false,true,true,false,true,false,true,true,true,0.8,0.8,3.8,5
380,true,true,true,true,false,false,true,true,false,true,true,false,true,true,1,0.7,3.7,5
381,true,true,true,true,false,false,false,true,true,true,false,false,true,true,0.9,0.8,2.3,4
382,true,true,true,true,true,false,true,true,false,false,true,false,true,true,0.9,0.9,3,5
383,true,true,true,true,true,false,false,true,true,false,true,false,false,true,0.9,0.8,4.9,4
